ID_ELEVE,GENRE,AGE,NIVEAU,ID_PARENT
E08625,m,12,1ère,P2861
E08626,m,12,5ème,P2407
E08627,f,13,CM2,P0773
E08628,f,9,Terminale,P2057
E08629,f,8,Terminale,P4784
E08630,m,11,CM1,P0826
E08631,f,14,CM2,P2510
E08632,f,10,Terminale,P2867
E08633,f,8,1ère,P3444
E08634,m,15,Terminale,P3469
E08635,m,8,5ème,P2836
E08636,f,13,6ème,P3586
E08637,m,8,CM2,P1285
E08638,m,12,4ème,P1679
E08639,f,13,4ème,P3432
E08640,m,12,3ème,P2358
E08641,f,13,CM2,P2100
E08642,m,9,2nde,P4040
E08643,f,11,4ème,P1325
E08644,m,14,4ème,P3716
E08645,f,8,2nde,P1446
E08646,m,10,Terminale,P0810
E08647,f,11,6ème,P4097
E08648,f,10,2nde,P2293
E08649,m,14,5ème,P4281
E08650,m,12,Terminale,P2644
E08651,m,11,1ère,P4709
E08652,m,8,5ème,P2104
E08653,f,15,Terminale,P3642
E08654,m,10,3ème,P1748
E08655,f,12,CM2,P0691
E08656,f,10,4ème,P4123
E08657,m,9,1ère,P0625
E08658,m,11,6ème,P4302
E08659,m,15,1ère,P3483
E08660,m,10,3ème,P4793
E08661,f,9,3ème,P2620
E08662,f,11,4ème,P1359
E08663,f,12,CM1,P2867
E08664,f,13,1ère,P1307
E08665,f,11,2nde,P0207
E08666,f,14,4ème,P2379
E08667,m,9,CM1,P1129
E08668,m,11,Terminale,P1958
E08669,m,14,Terminale,P2645
E08670,m,14,CM1,P0415
E08671,m,12,CM2,P0404
E08672,f,8,CM1,P2190
E08673,m,11,CM1,P0796
E08674,f,9,2nde,P3076
E08675,f,14,CM1,P1515
E08676,m,8,4ème,P1331
E08677,m,15,6ème,P1086
E08678,f,12,3ème,P0069
E08679,f,8,6ème,P0023
E08680,f,11,2nde,P2164
E08681,m,12,6ème,P1021
E08682,f,14,1ère,P0169
E08683,m,8,6ème,P3502
E08684,m,11,5ème,P0559
E08685,f,9,2nde,P2595
E08686,m,11,5ème,P2640
E08687,m,14,CM2,P3383
E08688,m,11,CM1,P2126
E08689,m,14,CM2,P3126
E08690,f,12,Terminale,P4455
E08691,m,15,4ème,P3461
E08692,m,9,CM2,P0341
E08693,m,12,1ère,P4655
E08694,m,11,4ème,P3774
E08695,f,10,4ème,P0762
E08696,m,12,5ème,P1713
E08697,f,15,CM2,P1156
E08698,m,9,CM2,P1984
E08699,f,11,5ème,P0299
E08700,m,13,5ème,P1367
E08701,m,14,3ème,P1365
E08702,f,12,6ème,P1079
E08703,f,8,2nde,P2537
E08704,f,14,4ème,P2005
E08705,f,9,3ème,P1251
E08706,f,11,Terminale,P4270
E08707,f,13,CM2,P1591
E08708,f,11,Terminale,P4308
E08709,f,10,5ème,P3806
E08710,m,11,6ème,P4211
E08711,f,14,CM1,P3769
E08712,m,9,Terminale,P1688
E08713,m,8,3ème,P1978
E08714,m,9,CM2,P0218
E08715,m,8,CM2,P1401
E08716,f,12,4ème,P2459
E08717,f,15,4ème,P2871
E08718,f,8,Terminale,P1058
E08719,m,15,3ème,P1477
E08720,f,9,4ème,P1751
E08721,f,9,5ème,P1847
E08722,f,15,2nde,P2701
E08723,m,13,CM1,P2295
E08724,f,11,2nde,P1023
E08725,f,9,Terminale,P3832
E08726,m,15,5ème,P1907
E08727,m,14,Terminale,P4489
E08728,f,11,CM1,P3442
E08729,f,12,6ème,P1895
E08730,m,9,Terminale,P0813
E08731,f,10,2nde,P0096
E08732,f,13,CM1,P2605
E08733,m,12,4ème,P1478
E08734,m,14,CM2,P3909
E08735,m,9,3ème,P1063
E08736,f,15,3ème,P0968
E08737,f,11,6ème,P0696
E08738,m,9,6ème,P4246
E08739,m,11,CM2,P0442
E08740,f,8,3ème,P3559
E08741,m,12,5ème,P3141
E08742,m,14,4ème,P0561
E08743,f,15,6ème,P2234
E08744,m,15,2nde,P2354
E08745,f,15,3ème,P3214
E08746,f,9,1ère,P1286
E08747,m,10,6ème,P4697
E08748,f,13,CM2,P0074
E08749,f,11,5ème,P3554
E08750,m,8,Terminale,P2509
E08751,f,11,5ème,P4311
E08752,m,14,Terminale,P3166
E08753,m,15,CM2,P2756
E08754,m,14,1ère,P2379
E08755,f,8,4ème,P3929
E08756,f,12,5ème,P1388
E08757,f,9,CM2,P4399
E08758,m,11,6ème,P1068
E08759,m,12,2nde,P4181
E08760,f,8,CM2,P2786
E08761,m,13,Terminale,P0685
E08762,f,12,CM2,P0081
E08763,m,15,Terminale,P0932
E08764,f,13,1ère,P4575
E08765,m,13,3ème,P1584
E08766,m,10,CM2,P4346
E08767,f,9,CM1,P4570
E08768,f,11,6ème,P0644
E08769,m,15,5ème,P1707
E08770,m,14,3ème,P2735
E08771,f,9,4ème,P4604
E08772,f,14,1ère,P1731
E08773,m,13,4ème,P2791
E08774,f,15,CM1,P0682
E08775,f,15,6ème,P4676
E08776,f,12,4ème,P2625
E08777,m,8,CM1,P2260
E08778,f,10,Terminale,P1336
E08779,m,10,6ème,P2244
E08780,f,8,CM2,P0599
E08781,m,13,4ème,P1238
E08782,f,10,5ème,P0004
E08783,f,15,Terminale,P2839
E08784,f,14,3ème,P3707
E08785,m,15,3ème,P3896
E08786,m,11,CM1,P2007
E08787,m,13,CM2,P4822
E08788,f,13,6ème,P4069
E08789,m,12,5ème,P0557
E08790,m,14,3ème,P2785
E08791,m,10,1ère,P0128
E08792,f,11,1ère,P1698
E08793,m,12,Terminale,P4947
E08794,f,13,CM1,P4210
E08795,m,15,5ème,P3183
E08796,f,13,6ème,P0330
E08797,m,9,6ème,P0757
E08798,f,8,6ème,P4947
E08799,f,8,5ème,P4401
E08800,m,13,3ème,P4044
E08801,f,8,CM2,P3086
E08802,m,12,CM2,P1647
E08803,f,8,Terminale,P3565
E08804,f,11,CM2,P2767
E08805,f,9,Terminale,P1706
E08806,f,14,5ème,P1554
E08807,f,12,CM2,P0406
E08808,f,12,3ème,P2641
E08809,f,14,3ème,P0068
E08810,f,13,2nde,P3034
E08811,f,13,CM2,P1589
E08812,m,8,5ème,P1318
E08813,f,8,6ème,P4002
E08814,m,13,4ème,P1616
E08815,m,9,3ème,P0424
E08816,f,10,1ère,P2802
E08817,m,12,CM2,P0850
E08818,m,14,4ème,P2626
E08819,m,13,5ème,P3643
E08820,f,15,3ème,P3530
E08821,m,13,6ème,P3097
E08822,f,13,Terminale,P0389
E08823,m,8,4ème,P1639
E08824,f,10,2nde,P2294
E08825,f,15,Terminale,P2696
E08826,f,12,6ème,P1552
E08827,m,9,3ème,P1744
E08828,m,13,CM2,P0050
E08829,m,14,6ème,P3579
E08830,m,11,2nde,P4787
E08831,m,15,1ère,P3682
E08832,m,9,CM1,P3130
E08833,m,12,5ème,P1313
E08834,f,12,Terminale,P2816
E08835,m,8,CM2,P1918
E08836,f,15,CM2,P0058
E08837,f,9,CM2,P3424
E08838,m,14,6ème,P4442
E08839,m,11,CM1,P3209
E08840,m,9,CM2,P2719
E08841,f,13,Terminale,P1627
E08842,f,8,3ème,P3785
E08843,f,10,1ère,P2084
E08844,m,8,1ère,P4142
E08845,f,8,CM1,P0477
E08846,f,10,3ème,P0248
E08847,f,13,2nde,P4295
E08848,f,10,Terminale,P1671
E08849,m,11,5ème,P0778
E08850,m,14,5ème,P1560
E08851,m,11,5ème,P4625
E08852,m,8,CM1,P0807
E08853,f,9,5ème,P4029
E08854,m,15,CM1,P4291
E08855,f,12,3ème,P0906
E08856,m,13,1ère,P4478
E08857,f,9,CM1,P3153
E08858,m,15,CM2,P3162
E08859,f,14,6ème,P2490
E08860,f,15,6ème,P4742
E08861,m,9,3ème,P1945
E08862,m,12,6ème,P4324
E08863,f,15,3ème,P4777
E08864,f,8,Terminale,P2867
E08865,m,12,CM2,P1653
E08866,f,13,CM2,P0923
E08867,f,14,6ème,P4999
E08868,f,15,Terminale,P4421
E08869,m,14,6ème,P3967
E08870,m,11,5ème,P3543
E08871,m,10,2nde,P0323
E08872,f,8,Terminale,P2776
E08873,m,12,5ème,P1902
E08874,m,13,1ère,P0233
E08875,m,10,5ème,P1837
E08876,f,11,CM1,P1453
E08877,f,9,6ème,P1511
E08878,f,10,CM1,P3270
E08879,m,8,4ème,P2738
E08880,f,9,Terminale,P3482
E08881,f,11,3ème,P1960
E08882,f,9,1ère,P3863
E08883,f,15,4ème,P3729
E08884,m,9,3ème,P4450
E08885,m,9,1ère,P4168
E08886,f,11,2nde,P2416
E08887,m,9,5ème,P0719
E08888,f,12,1ère,P3540
E08889,m,11,Terminale,P4058
E08890,f,14,CM2,P1723
E08891,m,11,4ème,P0091
E08892,f,9,4ème,P1481
E08893,m,8,CM2,P1241
E08894,f,15,5ème,P1136
E08895,m,11,CM1,P2116
E08896,m,12,Terminale,P3808
E08897,m,9,CM2,P0876
E08898,f,15,1ère,P3643
E08899,f,12,5ème,P4743
E08900,m,8,5ème,P4472
E08901,f,13,CM2,P1883
E08902,m,10,CM1,P3257
E08903,m,11,1ère,P4215
E08904,m,14,CM2,P3650
E08905,f,14,2nde,P2320
E08906,m,9,6ème,P1421
E08907,m,12,Terminale,P0925
E08908,f,10,CM1,P3516
E08909,m,15,2nde,P3015
E08910,m,15,CM2,P0599
E08911,m,14,4ème,P1153
E08912,f,10,2nde,P4714
E08913,f,15,1ère,P2595
E08914,f,9,3ème,P2988
E08915,f,11,3ème,P2109
E08916,f,13,CM1,P3116
E08917,f,11,4ème,P0728
E08918,f,9,CM1,P2552
E08919,f,9,CM2,P2649
E08920,m,14,CM2,P4547
E08921,m,15,1ère,P1582
E08922,m,8,1ère,P0556
E08923,f,9,2nde,P4487
E08924,f,14,CM1,P4050
E08925,m,12,4ème,P3787
E08926,f,15,CM1,P0489
E08927,f,13,2nde,P3971
E08928,m,14,3ème,P3273
E08929,f,15,6ème,P4902
E08930,m,13,1ère,P2214
E08931,m,9,5ème,P3802
E08932,m,10,3ème,P3588
E08933,m,15,2nde,P1827
E08934,m,8,CM1,P4286
E08935,m,15,Terminale,P3329
E08936,m,14,1ère,P0768
E08937,f,9,Terminale,P3773
E08938,m,15,2nde,P4764
E08939,f,9,Terminale,P0275
E08940,f,12,6ème,P1345
E08941,f,12,4ème,P2333
E08942,f,13,5ème,P0657
E08943,m,10,6ème,P2298
E08944,m,15,2nde,P3988
E08945,m,8,5ème,P0744
E08946,f,14,4ème,P4976
E08947,m,11,1ère,P1425
E08948,m,8,CM1,P2779
E08949,m,12,5ème,P2372
E08950,m,15,Terminale,P1125
E08951,m,15,CM1,P2918
E08952,f,9,CM1,P3270
E08953,m,15,4ème,P0789
E08954,m,14,6ème,P2849
E08955,f,14,1ère,P0901
E08956,m,8,CM1,P1409
E08957,m,12,CM1,P4477
E08958,m,8,Terminale,P2419
E08959,f,11,CM2,P2309
E08960,m,12,4ème,P1425
E08961,f,11,3ème,P4580
E08962,m,13,CM1,P3382
E08963,f,13,2nde,P4252
E08964,f,8,3ème,P4199
E08965,m,15,2nde,P4758
E08966,m,12,6ème,P3518
E08967,f,9,5ème,P4528
E08968,m,9,5ème,P2450
E08969,f,13,4ème,P3365
E08970,f,8,5ème,P3645
E08971,f,13,4ème,P3833
E08972,m,10,2nde,P1485
E08973,m,11,1ère,P4841
E08974,m,15,4ème,P1259
E08975,m,8,4ème,P2902
E08976,m,15,Terminale,P1249
E08977,m,12,CM2,P1798
E08978,m,9,CM2,P3604
E08979,f,15,CM2,P4259
E08980,f,10,CM2,P1261
E08981,m,15,Terminale,P3506
E08982,m,8,6ème,P0900
E08983,f,11,6ème,P0549
E08984,m,11,2nde,P2480
E08985,f,14,4ème,P4126
E08986,m,10,6ème,P0168
E08987,m,12,1ère,P4282
E08988,m,14,2nde,P1741
E08989,m,12,3ème,P4984
E08990,f,12,6ème,P4559
E08991,m,14,Terminale,P3193
E08992,m,8,1ère,P0447
E08993,m,8,CM2,P3123
E08994,f,14,5ème,P0669
E08995,m,8,CM2,P2849
E08996,f,13,6ème,P2876
E08997,m,8,6ème,P2535
E08998,m,9,Terminale,P4752
E08999,f,15,CM2,P2641
E09000,m,8,6ème,P1297
E09001,m,9,Terminale,P3756
E09002,f,15,4ème,P4954
E09003,m,11,4ème,P4073
E09004,m,15,2nde,P0681
E09005,m,14,CM1,P0263
E09006,m,9,CM1,P4816
E09007,f,8,3ème,P1080
E09008,m,14,6ème,P0447
E09009,m,14,6ème,P2487
E09010,m,9,6ème,P1136
E09011,f,9,4ème,P4799
E09012,m,10,CM1,P1782
E09013,m,10,4ème,P0422
E09014,m,12,CM2,P3251
E09015,m,14,CM1,P3595
E09016,f,13,6ème,P2190
E09017,m,10,3ème,P1557
E09018,f,15,Terminale,P0310
E09019,f,13,CM1,P2474
E09020,f,15,1ère,P0226
E09021,m,8,5ème,P0494
E09022,m,10,5ème,P1178
E09023,m,11,4ème,P3970
E09024,m,12,1ère,P1107
E09025,f,8,3ème,P0574
E09026,m,10,CM2,P4609
E09027,f,14,1ère,P1673
E09028,m,10,CM1,P1287
E09029,m,8,Terminale,P4876
E09030,m,12,3ème,P3874
E09031,f,14,3ème,P4586
E09032,f,10,1ère,P2369
E09033,f,15,CM2,P3619
E09034,f,14,Terminale,P4284
E09035,f,14,1ère,P2627
E09036,f,14,CM2,P3678
E09037,f,15,2nde,P1679
E09038,f,8,Terminale,P0491
E09039,m,11,Terminale,P4015
E09040,m,11,6ème,P3351
E09041,f,14,5ème,P2771
E09042,m,14,1ère,P2024
E09043,m,14,2nde,P3331
E09044,m,10,5ème,P2979
E09045,f,13,Terminale,P4071
E09046,m,10,5ème,P3142
E09047,m,14,3ème,P1453
E09048,f,11,6ème,P3257
E09049,m,13,4ème,P2388
E09050,m,13,1ère,P2802
E09051,f,15,CM1,P0567
E09052,f,15,Terminale,P2682
E09053,m,12,3ème,P1127
E09054,f,10,CM1,P1278
E09055,m,8,1ère,P2033
E09056,f,8,6ème,P1956
E09057,f,11,6ème,P4123
E09058,f,13,Terminale,P0539
E09059,m,15,5ème,P1275
E09060,m,12,4ème,P0485
E09061,f,13,CM2,P3750
E09062,m,10,6ème,P3971
E09063,f,14,4ème,P0947
E09064,f,14,6ème,P0317
E09065,f,13,4ème,P0033
E09066,f,15,6ème,P3604
E09067,m,15,4ème,P3827
E09068,f,13,6ème,P4818
E09069,m,14,4ème,P2090
E09070,f,11,5ème,P3689
E09071,m,13,4ème,P1930
E09072,f,8,4ème,P3088
E09073,m,14,CM1,P0642
E09074,m,14,Terminale,P1791
E09075,f,15,6ème,P4766
E09076,f,8,6ème,P3094
E09077,f,15,CM1,P3864
E09078,m,12,2nde,P3750
E09079,m,10,2nde,P0216
E09080,f,8,4ème,P4224
E09081,m,9,5ème,P0319
E09082,f,13,5ème,P0276
E09083,f,10,4ème,P4735
E09084,f,10,CM2,P2819
E09085,f,8,6ème,P2533
E09086,m,14,4ème,P1366
E09087,f,13,2nde,P1627
E09088,f,9,4ème,P1067
E09089,m,10,CM1,P1792
E09090,m,12,4ème,P4231
E09091,m,13,6ème,P0316
E09092,m,8,1ère,P4076
E09093,m,14,CM1,P0213
E09094,f,10,3ème,P3249
E09095,f,13,1ère,P3436
E09096,m,9,CM1,P3307
E09097,m,14,CM2,P4195
E09098,f,8,5ème,P4050
E09099,m,13,6ème,P3732
E09100,m,14,4ème,P2803
E09101,m,11,6ème,P2561
E09102,f,8,5ème,P4566
E09103,m,9,4ème,P2233
E09104,f,10,CM1,P2946
E09105,m,8,Terminale,P4144
E09106,m,10,6ème,P3042
E09107,m,12,5ème,P0372
E09108,m,9,5ème,P2158
E09109,f,13,2nde,P2942
E09110,m,8,3ème,P2882
E09111,f,14,2nde,P2384
E09112,f,13,1ère,P0016
E09113,m,10,6ème,P4175
E09114,m,14,1ère,P2393
E09115,f,10,5ème,P2491
E09116,m,15,CM1,P1056
E09117,f,8,4ème,P1910
E09118,f,12,5ème,P4860
E09119,f,14,5ème,P4731
E09120,f,15,2nde,P4348
E09121,m,11,CM2,P3334
E09122,f,11,6ème,P4799
E09123,m,13,4ème,P0347
E09124,f,14,5ème,P0732
E09125,m,15,CM2,P3674
E09126,m,8,4ème,P2661
E09127,f,8,6ème,P1666
E09128,m,14,3ème,P4983
E09129,f,11,5ème,P4563
E09130,m,11,4ème,P2142
E09131,m,13,3ème,P2550
E09132,f,9,3ème,P4432
E09133,f,8,6ème,P4099
E09134,m,10,CM2,P1872
E09135,m,13,Terminale,P0119
E09136,m,13,4ème,P4428
E09137,f,9,1ère,P4364
E09138,f,8,2nde,P1267
E09139,f,13,1ère,P0723
E09140,m,8,3ème,P3523
E09141,f,9,3ème,P3350
E09142,f,13,CM1,P3640
E09143,m,13,6ème,P1693
E09144,m,11,6ème,P3396
E09145,m,9,CM2,P3889
E09146,m,13,2nde,P2906
E09147,f,15,1ère,P3233
E09148,m,13,CM2,P4955
E09149,m,15,1ère,P3496
E09150,f,10,3ème,P2491
E09151,f,12,1ère,P4929
E09152,m,14,1ère,P1049
E09153,f,13,2nde,P2051
E09154,m,11,1ère,P2152
E09155,m,9,1ère,P3828
E09156,f,10,4ème,P2962
E09157,f,10,5ème,P2751
E09158,m,11,2nde,P1172
E09159,m,15,4ème,P4724
E09160,m,14,CM2,P1529
E09161,f,14,6ème,P1232
E09162,f,15,5ème,P0627
E09163,m,9,CM1,P0871
E09164,m,15,2nde,P0310
E09165,f,14,5ème,P2029
E09166,f,12,4ème,P0125
E09167,m,8,5ème,P4551
E09168,f,15,Terminale,P2773
E09169,m,13,CM2,P2752
E09170,f,12,5ème,P3963
E09171,m,15,CM2,P3529
E09172,f,9,CM1,P0721
E09173,f,9,CM2,P0599
E09174,f,9,4ème,P1951
E09175,m,13,6ème,P3880
E09176,f,10,6ème,P1841
E09177,m,8,CM2,P1745
E09178,f,8,4ème,P0150
E09179,m,10,6ème,P0198
E09180,m,14,2nde,P4330
E09181,f,13,1ère,P2310
E09182,m,13,2nde,P4848
E09183,m,15,1ère,P1466
E09184,m,11,5ème,P3154
E09185,f,14,6ème,P1041
E09186,m,9,CM2,P0066
E09187,f,13,2nde,P0007
E09188,m,11,CM1,P0439
E09189,m,8,2nde,P2713
E09190,f,13,3ème,P1604
E09191,f,13,2nde,P4825
E09192,f,9,6ème,P0255
E09193,m,12,3ème,P1493
E09194,f,15,CM1,P4052
E09195,m,12,2nde,P3195
E09196,m,13,Terminale,P3790
E09197,f,12,CM2,P4363
E09198,f,13,2nde,P3435
E09199,m,8,6ème,P1545
E09200,f,10,5ème,P4643
E09201,f,11,Terminale,P0240
E09202,f,9,Terminale,P0892
E09203,m,10,1ère,P3218
E09204,m,8,4ème,P2886
E09205,m,9,1ère,P4915
E09206,f,15,5ème,P4179
E09207,f,15,2nde,P4202
E09208,m,9,2nde,P3331
E09209,f,13,2nde,P0791
E09210,m,9,6ème,P1792
E09211,m,11,3ème,P4696
E09212,m,9,3ème,P1211
E09213,f,14,4ème,P2379
E09214,f,10,3ème,P3228
E09215,f,14,1ère,P2009
E09216,m,11,1ère,P1092
E09217,f,9,5ème,P4350
E09218,m,15,CM2,P2928
E09219,f,10,3ème,P3674
E09220,m,9,6ème,P1732
E09221,m,12,1ère,P0147
E09222,f,11,3ème,P2706
E09223,m,8,CM2,P1972
E09224,m,12,1ère,P0632
E09225,m,11,Terminale,P3600
E09226,m,10,3ème,P1049
E09227,f,13,Terminale,P0146
E09228,m,13,2nde,P0167
E09229,m,15,4ème,P4449
E09230,f,15,3ème,P0454
E09231,m,14,3ème,P4452
E09232,m,9,6ème,P3228
E09233,m,13,2nde,P2163
E09234,f,11,2nde,P1569
E09235,m,13,CM2,P3835
E09236,f,9,CM2,P3651
E09237,f,8,4ème,P3618
E09238,f,11,4ème,P3185
E09239,f,14,6ème,P4444
E09240,m,10,CM2,P1180
E09241,m,10,CM1,P2707
E09242,m,14,CM1,P3753
E09243,m,13,CM1,P3296
E09244,m,13,5ème,P2789
E09245,m,11,6ème,P4002
E09246,m,8,CM1,P4284
E09247,f,11,Terminale,P1591
E09248,m,14,5ème,P0841
E09249,m,14,5ème,P0885
E09250,f,8,6ème,P1185
E09251,f,14,2nde,P3635
E09252,f,11,Terminale,P1779
E09253,m,11,1ère,P3405
E09254,m,14,CM2,P1595
E09255,m,12,Terminale,P3701
E09256,f,15,CM1,P4040
E09257,f,10,5ème,P3618
E09258,m,11,6ème,P4183
E09259,m,10,2nde,P4610
E09260,m,10,4ème,P0591
E09261,m,15,Terminale,P3723
E09262,m,9,CM2,P0187
E09263,f,15,5ème,P0307
E09264,f,11,CM2,P3850
E09265,f,13,4ème,P2760
E09266,f,14,2nde,P2803
E09267,m,9,6ème,P2290
E09268,m,8,4ème,P0746
E09269,m,9,6ème,P0669
E09270,f,14,4ème,P4632
E09271,m,9,Terminale,P4162
E09272,m,9,5ème,P2302
E09273,f,13,3ème,P1447
E09274,m,15,CM2,P0231
E09275,m,11,5ème,P0102
E09276,m,9,4ème,P2463
E09277,m,15,3ème,P0148
E09278,f,10,1ère,P1666
E09279,f,9,3ème,P3771
E09280,m,8,CM2,P4395
E09281,m,14,CM1,P2512
E09282,f,15,1ère,P4419
E09283,m,8,Terminale,P0221
E09284,f,13,1ère,P4496
E09285,f,14,2nde,P3248
E09286,m,11,5ème,P1627
E09287,f,8,1ère,P1500
E09288,m,9,3ème,P3001
E09289,f,11,2nde,P0619
E09290,f,13,3ème,P0703
E09291,f,8,6ème,P2302
E09292,f,9,CM2,P1249
E09293,m,14,3ème,P4746
E09294,m,10,3ème,P1617
E09295,m,9,CM1,P0632
E09296,f,12,5ème,P0750
E09297,m,10,2nde,P0866
E09298,m,10,2nde,P1884
E09299,f,15,4ème,P4373
E09300,f,9,2nde,P0995
E09301,m,9,1ère,P0964
E09302,m,13,2nde,P2841
E09303,m,8,CM1,P3503
E09304,m,14,6ème,P1083
E09305,m,9,1ère,P3203
E09306,m,8,2nde,P0350
E09307,f,10,2nde,P4748
E09308,f,10,CM2,P3606
E09309,f,10,3ème,P0605
E09310,f,10,3ème,P0368
E09311,m,10,3ème,P3085
E09312,f,15,4ème,P2563
E09313,f,14,1ère,P1857
E09314,f,8,3ème,P1880
E09315,f,9,5ème,P1408
E09316,m,11,2nde,P4909
E09317,f,14,6ème,P0860
E09318,f,15,6ème,P4361
E09319,f,9,4ème,P4519
E09320,f,12,4ème,P0432
E09321,f,15,Terminale,P2805
E09322,f,9,1ère,P3167
E09323,m,9,CM1,P2232
E09324,m,10,1ère,P1479
E09325,m,9,CM1,P4161
E09326,m,14,1ère,P3669
E09327,m,14,2nde,P1016
E09328,m,12,5ème,P4669
E09329,f,13,CM1,P3368
E09330,f,15,1ère,P4955
E09331,m,15,4ème,P3118
E09332,f,15,3ème,P2304
E09333,f,12,Terminale,P3369
E09334,m,14,3ème,P3398
E09335,f,13,2nde,P0303
E09336,m,13,Terminale,P4191
E09337,m,12,1ère,P0705
E09338,m,8,2nde,P4535
E09339,f,12,4ème,P1356
E09340,m,13,3ème,P2670
E09341,f,15,CM1,P2650
E09342,f,14,4ème,P4967
E09343,m,14,CM1,P3624
E09344,m,12,1ère,P2675
E09345,f,9,1ère,P4950
E09346,f,12,6ème,P0849
E09347,m,15,2nde,P0220
E09348,f,9,1ère,P4435
E09349,m,13,4ème,P2938
E09350,f,15,Terminale,P3611
E09351,m,10,CM1,P3219
E09352,f,15,1ère,P0828
E09353,m,12,1ère,P4414
E09354,f,15,CM2,P1917
E09355,f,10,CM2,P3289
E09356,m,11,5ème,P0633
E09357,m,11,Terminale,P3006
E09358,f,10,2nde,P0389
E09359,f,12,1ère,P3245
E09360,f,13,6ème,P0905
E09361,f,12,2nde,P0235
E09362,f,12,6ème,P2272
E09363,f,9,3ème,P4639
E09364,m,14,3ème,P0069
E09365,m,8,1ère,P3636
E09366,f,10,1ère,P3263
E09367,m,13,Terminale,P0651
E09368,f,12,2nde,P1411
E09369,m,15,6ème,P3127
E09370,m,13,CM2,P0962
E09371,f,14,Terminale,P0648
E09372,m,11,6ème,P1455
E09373,f,14,CM1,P2920
E09374,f,8,CM2,P3388
E09375,m,13,6ème,P0546
E09376,m,11,Terminale,P2310
E09377,m,12,CM1,P4563
E09378,f,15,5ème,P0134
E09379,m,15,4ème,P1614
E09380,f,8,CM2,P4354
E09381,f,11,2nde,P1885
E09382,f,8,5ème,P3975
E09383,m,8,3ème,P3789
E09384,m,9,1ère,P0289
E09385,f,8,4ème,P0601
E09386,f,11,Terminale,P0089
E09387,m,10,Terminale,P1772
E09388,m,8,1ère,P3597
E09389,f,9,2nde,P0227
E09390,f,13,Terminale,P2973
E09391,m,9,1ère,P2891
E09392,m,11,CM2,P1209
E09393,m,13,5ème,P0782
E09394,m,15,CM1,P3402
E09395,m,9,CM2,P0229
E09396,f,14,4ème,P3455
E09397,f,12,CM1,P1357
E09398,f,9,Terminale,P0137
E09399,m,10,Terminale,P0095
E09400,m,15,1ère,P1869
E09401,f,10,4ème,P2659
E09402,f,15,Terminale,P0212
E09403,f,10,3ème,P1507
E09404,m,15,6ème,P2883
E09405,m,9,5ème,P2218
E09406,f,12,5ème,P0800
E09407,f,9,1ère,P0369
E09408,f,10,CM1,P2210
E09409,f,12,CM2,P2520
E09410,m,10,2nde,P1989
E09411,f,10,Terminale,P3164
E09412,m,15,Terminale,P3344
E09413,f,15,6ème,P3070
E09414,m,10,3ème,P1466
E09415,f,14,Terminale,P3077
E09416,f,11,4ème,P3947
E09417,m,11,1ère,P4879
E09418,f,14,2nde,P4476
E09419,f,12,6ème,P2270
E09420,f,11,1ère,P2386
E09421,m,11,CM1,P1657
E09422,m,11,2nde,P2384
E09423,m,11,4ème,P1540
E09424,f,14,2nde,P2810
E09425,m,10,1ère,P4674
E09426,f,14,3ème,P2060
E09427,m,15,2nde,P2867
E09428,m,9,5ème,P1183
E09429,m,10,3ème,P2637
E09430,f,13,2nde,P3893
E09431,m,13,1ère,P4303
E09432,m,12,CM2,P3620
E09433,f,13,4ème,P1241
E09434,f,13,CM2,P3020
E09435,f,10,1ère,P3099
E09436,m,10,CM2,P0986
E09437,f,11,5ème,P1722
E09438,f,13,CM2,P1871
E09439,f,15,3ème,P1158
E09440,f,14,CM1,P4441
E09441,m,9,2nde,P0979
E09442,f,14,5ème,P2628
E09443,m,11,1ère,P4064
E09444,m,15,1ère,P1404
E09445,m,9,3ème,P0807
E09446,f,15,6ème,P2230
E09447,f,14,CM1,P1791
E09448,f,9,3ème,P2780
E09449,f,11,6ème,P1661
E09450,f,9,Terminale,P2948
E09451,m,10,1ère,P1841
E09452,f,11,5ème,P0099
E09453,m,9,Terminale,P3399
E09454,f,14,4ème,P4946
E09455,m,10,3ème,P3752
E09456,f,8,CM1,P1904
E09457,f,12,Terminale,P3072
E09458,m,9,5ème,P2535
E09459,m,11,6ème,P1131
E09460,f,12,5ème,P2823
E09461,m,14,Terminale,P3558
E09462,m,14,2nde,P1473
E09463,m,10,4ème,P4786
E09464,m,10,3ème,P3720
E09465,f,12,1ère,P4435
E09466,m,12,CM1,P0765
E09467,f,14,4ème,P4390
E09468,m,9,6ème,P2420
E09469,f,13,6ème,P2757
E09470,m,15,6ème,P1188
E09471,f,15,3ème,P4014
E09472,m,8,4ème,P2036
E09473,m,9,3ème,P4618
E09474,f,11,5ème,P2555
E09475,f,11,CM1,P2546
E09476,m,11,CM1,P4396
E09477,f,9,Terminale,P4414
E09478,m,9,CM2,P4436
E09479,m,15,5ème,P4364
E09480,f,9,3ème,P2145
E09481,f,11,6ème,P0718
E09482,m,12,3ème,P1060
E09483,m,10,CM2,P2075
E09484,f,12,3ème,P2091
E09485,f,15,3ème,P2448
E09486,m,12,4ème,P4620
E09487,f,14,CM1,P4301
E09488,f,13,CM2,P3577
E09489,f,10,4ème,P0030
E09490,f,9,1ère,P4238
E09491,m,12,3ème,P1511
